id,weighting,tenure_type,region
20220009747,8183.460360494382,owner occupied,North West
20220009749,6530.484136262592,owner occupied,North West
20220009750,1397.8804035141234,housing association,West Midlands
20220009752,1199.1798880496297,private rented,East Midlands
20220009754,1915.743055550886,owner occupied,Yorkshire and the Humber
20220009755,1816.752511553321,owner occupied,East
20220009758,6889.618319558814,housing association,London
20220009759,1727.915496483603,owner occupied,London
20220009763,2517.6296118225014,owner occupied,North West
20220009765,915.7084573348128,housing association,East
20220009766,797.0025050571713,owner occupied,East
20220009769,3378.7942528676213,housing association,South East
20220009770,897.75498933604365,owner occupied,South East
20220009773,1023.1447843645951,housing association,North West
20220009775,8122.390001734765,housing association,South East
20220009776,1070.182748093384,private rented,North West
20220009777,1173.9202617982114,owner occupied,North West
20220009779,5162.0510129073255,private rented,South East
20220009780,969.2016747232406,housing association,South East
20220009787,2628.3872310641364,owner occupied,North West
20220009794,10145.753467444838,owner occupied,South East
20220009799,2718.3298048812044,owner occupied,South East
20220009808,581.3838933426248,private rented,Yorkshire and the Humber
20220009810,3126.4715463085,owner occupied,South East
20220009811,1531.9696902599426,housing association,South West
20220009812,1629.9172646370946,local authority,West Midlands
20220009818,2425.6732773923814,private rented,East
20220009821,356.02023011843806,private rented,London
20220009825,1057.2893290389054,housing association,North West
20220009826,1652.9059364274337,owner occupied,South West
20220009827,837.5048656022499,local authority,East
20220009829,4645.087866254134,owner occupied,South West
20220009834,9788.009067118746,private rented,London
20220009837,4911.023429679229,owner occupied,East Midlands
20220009839,5553.908059609401,housing association,London
20220009842,2027.8591829284612,private rented,London
20220009843,1513.7733104470074,housing association,Yorkshire and the Humber
20220009846,2408.1205423944784,owner occupied,East
20220009849,672.7455671450682,local authority,North East
20220009851,2379.8696364521415,private rented,East Midlands
20220009852,4598.6888755646205,private rented,London
20220009853,2419.2233333604363,private rented,South West
20220009859,1893.4137034710598,private rented,North East
20220009863,651.8048627489999,local authority,Yorkshire and the Humber
20220009867,3110.078648090014,private rented,London
20220009868,2079.706072111317,housing association,West Midlands
20220009870,1378.4562577021281,local authority,Yorkshire and the Humber
20220009875,759.8566300251654,housing association,London
20220009876,1167.7532129406386,private rented,North East
20220009882,2879.8832992381017,owner occupied,London
20220009883,2361.42973194456,owner occupied,East Midlands
20220009884,4375.211332541573,owner occupied,West Midlands
20220009885,1942.4774333597475,owner occupied,South East
20220009888,811.1904163374794,housing association,South East
20220009890,1505.2163749575527,owner occupied,East Midlands
20220009895,3982.182259394529,owner occupied,South East
20220009900,6838.111811974985,owner occupied,London
20220009906,1364.8580209623185,owner occupied,North East
20220009912,1201.400665833291,housing association,East
20220009913,2081.4524547280525,owner occupied,East
20220009917,1653.8582582435165,owner occupied,West Midlands
20220009922,11240.852868308177,private rented,West Midlands
20220009929,2728.4359047595112,owner occupied,South East
20220009931,1785.1912884855863,local authority,West Midlands
20220009934,2428.1556852749145,private rented,East Midlands
20220009935,2392.842106790034,owner occupied,South West
20220009936,2373.5405316253814,owner occupied,South East
20220009937,6448.437613842989,owner occupied,East
20220009948,4161.299388300542,owner occupied,North East
20220009949,2081.1783893215293,owner occupied,North West
20220009953,851.73490679925,owner occupied,South West
20220009954,6214.41173176725,owner occupied,North West
20220009955,1461.0977676967595,owner occupied,East
20220009957,1058.4024897860947,owner occupied,East
20220009960,1116.9797704300886,local authority,East
20220009963,956.5148378095112,owner occupied,South West
20220009967,587.4806719178433,owner occupied,South West
20220009968,4193.783822193311,owner occupied,East
20220009976,1302.229779084185,local authority,South West
20220009977,557.3439073282286,housing association,East
20220009980,3256.872177796212,owner occupied,North West
20220009982,1465.3309607731912,owner occupied,South East
20220010003,726.5075016154436,housing association,West Midlands
20220010004,6787.592414277725,owner occupied,Yorkshire and the Humber
20220010006,978.4453426418244,owner occupied,West Midlands
20220010007,2004.3779843886368,private rented,South West
20220010011,7221.699458592117,owner occupied,South West
20220010013,2093.5422740032514,owner occupied,South East
20220010019,1812.3459520107801,owner occupied,Yorkshire and the Humber
20220010020,2502.0332090930233,private rented,West Midlands
20220010031,666.1814192041561,private rented,North East
20220010034,2183.2512423414883,owner occupied,North East
20220010038,6184.613603003325,housing association,London
20220010039,1038.8822820822832,local authority,East
20220010040,2493.3598006792095,private rented,East Midlands
20220010042,1553.1129173952663,private rented,East Midlands
20220010043,5980.4084337847335,owner occupied,East Midlands
20220010044,3518.8698841049886,owner occupied,North West
20220010053,1811.1440853152012,private rented,South West
20220010061,914.8241974535405,housing association,West Midlands
20220010062,1487.213439721507,private rented,South West
20220010069,4968.580177004528,owner occupied,North East
20220010070,1084.9912888969513,housing association,South East
20220010076,1984.8621900262879,owner occupied,East Midlands
20220010077,1709.8288805175378,owner occupied,South East
20220010078,3162.702535684138,owner occupied,West Midlands
20220010079,1400.2956666682226,private rented,East
20220010081,935.9326211096725,housing association,West Midlands
20220010085,1459.9021316500682,housing association,North West
20220010090,1793.1366080165412,owner occupied,South West
20220010091,1455.3991179941352,owner occupied,East
20220010097,1696.2637956538897,owner occupied,Yorkshire and the Humber
20220010099,1704.9243273779034,owner occupied,South East
20220010100,1501.9533228046573,private rented,Yorkshire and the Humber
20220010101,2028.2349713296248,housing association,North West
20220010104,1970.2402269080217,owner occupied,Yorkshire and the Humber
20220010105,688.9569222665987,local authority,London
20220010109,1630.0610813207184,local authority,North East
20220010110,5610.532125873344,owner occupied,Yorkshire and the Humber
20220010111,2389.9344365997363,owner occupied,South West
20220010115,1625.0911791521187,owner occupied,South West
20220010117,1880.315784993394,private rented,East
20220010119,1734.4420516474277,owner occupied,North West
20220010121,4744.5332440951415,owner occupied,North West
20220010123,2179.6296024012827,owner occupied,South East
20220010126,5246.39425867103,owner occupied,South West
20220010129,5207.162093350308,local authority,East
20220010132,2800.5315768329674,owner occupied,East
20220010135,3453.0516104502967,owner occupied,South East
20220010136,1418.3274103471315,owner occupied,East
20220010145,3698.810614493849,owner occupied,East
20220010146,871.4875104768885,housing association,East
20220010149,3175.2895887684954,owner occupied,South East
20220010155,1981.146036324041,private rented,West Midlands
20220010156,2652.1469715645158,owner occupied,London
20220010159,1180.9761465609365,local authority,East Midlands
20220010162,3425.8194707085568,private rented,East Midlands
20220010167,1586.3278782810128,housing association,North West
20220010172,1744.676549511889,private rented,East
20220010175,4584.629106236074,owner occupied,London
20220010176,3559.2361900825576,owner occupied,North East
20220010178,3372.3369907668293,housing association,South East
20220010182,3118.055302445841,owner occupied,South West
20220010184,2493.055829922623,owner occupied,North West
20220010187,1527.5059576860167,housing association,North East
20220010196,900.3319284575317,housing association,West Midlands
20220010199,1799.3767981897372,owner occupied,South East
20220010204,2581.6482210940794,owner occupied,North West
20220010205,582.2234337736127,local authority,South West
20220010211,1952.50484411627,local authority,London
20220010213,2344.004751599825,private rented,South West
20220010214,873.5447345296884,owner occupied,East
20220010215,2430.04583898977,owner occupied,East
20220010218,627.7001417892866,local authority,Yorkshire and the Humber
20220010219,1776.470430371295,owner occupied,East Midlands
20220010220,2117.4076853074266,owner occupied,South East
20220010222,2010.2165261060895,owner occupied,West Midlands
20220010227,2689.015491911129,owner occupied,South East
20220010232,2919.4531536923782,owner occupied,South West
20220010234,1181.8424254810393,housing association,South East
20220010243,2097.010161765636,owner occupied,East
20220010259,2979.966026979801,owner occupied,East
20220010261,1566.7216118436534,housing association,West Midlands
20220010262,3484.6297138923587,owner occupied,North West
20220010264,2392.5626350697266,local authority,North West
20220010277,2533.455453847458,owner occupied,London
